"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","class"
"1245",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1246",1,0,0,1,0,1,0,3,3,4,"POSITIVO"
"1247",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1248",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1249",1,2,1,2,0,3,1,1,4,1,"NEGATIVO"
"1250",2,1,2,3,0,3,0,0,2,0,"NEGATIVO"
"1251",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1252",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1253",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1254",1,1,0,1,1,2,0,3,5,5,"NEUTRO"
"1255",1,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1256",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1257",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1258",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1259",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"1260",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1261",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1262",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1263",2,0,1,2,0,1,0,0,3,0,"NEGATIVO"
"1264",0,0,1,1,0,0,0,0,1,0,"NEGATIVO"
"1265",0,1,0,0,1,1,1,0,2,2,"NEUTRO"
"1266",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1267",1,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1268",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1269",0,0,1,1,0,4,0,0,5,1,"NEGATIVO"
"1270",1,1,0,1,1,1,1,3,2,2,"NEUTRO"
"1271",1,0,1,1,1,1,1,0,1,1,"NEUTRO"
"1272",0,1,0,0,0,0,0,0,0,2,"POSITIVO"
"1273",2,1,1,2,0,1,0,0,3,0,"NEGATIVO"
"1274",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1275",1,0,0,0,0,1,0,1,2,1,"NEGATIVO"
"1276",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1277",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1278",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1279",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1280",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1281",1,3,0,0,2,1,2,3,1,3,"POSITIVO"
"1282",0,0,0,1,0,0,0,0,2,0,"NEGATIVO"
"1283",1,2,0,1,2,1,1,2,2,2,"NEUTRO"
"1284",0,0,0,0,0,0,0,2,0,3,"POSITIVO"
"1285",1,3,1,1,2,2,1,4,3,4,"POSITIVO"
"1286",0,0,0,0,0,0,0,1,0,2,"POSITIVO"
"1287",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1288",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1289",0,0,0,0,0,1,0,0,0,0,"NEUTRO"
"1290",1,0,0,2,0,1,0,0,3,1,"NEGATIVO"
"1291",1,0,0,1,0,3,0,0,4,0,"NEGATIVO"
"1292",0,0,1,2,0,0,1,2,1,0,"NEGATIVO"
"1293",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1294",1,0,0,1,0,0,0,0,1,0,"NEGATIVO"
"1295",0,0,0,1,0,0,0,0,0,2,"POSITIVO"
"1296",1,0,1,1,1,0,1,1,0,2,"POSITIVO"
"1297",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1298",0,0,0,0,0,3,0,0,3,0,"NEGATIVO"
"1299",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1300",1,0,1,1,0,1,1,0,1,0,"NEGATIVO"
"1301",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1302",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1303",0,0,0,1,0,0,0,0,1,2,"POSITIVO"
"1304",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1305",0,0,0,0,0,0,0,3,2,1,"NEGATIVO"
"1306",2,0,2,0,0,0,1,0,2,1,"NEGATIVO"
"1307",0,1,0,0,1,1,0,1,2,1,"NEGATIVO"
"1308",0,0,0,0,0,0,0,0,2,0,"NEGATIVO"
"1309",0,0,1,0,0,2,0,0,3,1,"NEGATIVO"
"1310",0,1,0,0,0,0,0,1,0,4,"POSITIVO"
"1311",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1312",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1313",3,0,1,2,0,0,0,0,3,0,"NEGATIVO"
"1314",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1315",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1316",0,0,1,1,0,2,0,1,2,4,"POSITIVO"
"1317",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1318",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1319",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1320",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1321",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1322",0,1,0,0,1,0,0,1,0,2,"POSITIVO"
"1323",0,0,0,0,1,1,0,1,0,1,"POSITIVO"
"1324",0,0,0,0,0,0,0,1,1,0,"NEGATIVO"
"1325",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1326",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1327",3,0,0,1,0,1,0,0,4,0,"NEGATIVO"
"1328",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1329",0,0,1,2,0,0,0,0,2,0,"NEGATIVO"
"1330",0,1,0,0,0,0,0,1,0,0,"NEUTRO"
"1331",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1332",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1333",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1334",0,0,0,2,0,0,0,2,0,2,"POSITIVO"
"1335",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1336",1,0,0,1,0,2,0,0,3,0,"NEGATIVO"
"1337",0,0,0,1,0,1,0,1,1,1,"NEUTRO"
"1338",1,0,1,1,0,1,1,0,1,0,"NEGATIVO"
"1339",0,1,0,0,0,0,0,1,0,3,"POSITIVO"
"1340",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1341",0,0,0,0,0,0,0,2,1,2,"POSITIVO"
"1342",0,1,1,0,0,1,1,2,2,2,"NEUTRO"
"1343",0,2,1,1,2,1,0,1,1,2,"POSITIVO"
"1344",0,4,0,1,0,0,1,2,1,5,"POSITIVO"
"1345",1,0,0,1,0,2,0,0,1,0,"NEGATIVO"
"1346",0,0,0,0,0,0,0,0,1,1,"NEUTRO"
"1347",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1348",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1349",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1350",0,0,0,0,0,0,0,0,0,3,"POSITIVO"
"1351",1,0,0,1,0,1,1,0,2,0,"NEGATIVO"
"1352",0,3,0,1,0,0,1,1,0,1,"POSITIVO"
"1353",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1354",0,1,0,1,0,1,0,1,2,1,"NEGATIVO"
"1355",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1356",1,2,0,0,2,1,1,2,1,2,"POSITIVO"
"1357",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1358",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1359",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1360",0,0,2,2,0,2,0,0,3,1,"NEGATIVO"
"1361",0,0,1,1,0,0,0,0,1,1,"NEUTRO"
"1362",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1363",1,0,0,1,0,2,0,0,1,0,"NEGATIVO"
"1364",0,0,0,0,0,0,0,1,1,0,"NEGATIVO"
"1365",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1366",0,0,0,0,0,1,0,0,2,1,"NEGATIVO"
"1367",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1368",0,0,0,0,0,1,0,0,1,1,"NEUTRO"
"1369",0,0,0,0,1,0,0,0,0,1,"POSITIVO"
"1370",1,0,1,2,0,1,0,1,2,1,"NEGATIVO"
"1371",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1372",2,3,1,1,2,2,1,2,2,2,"NEUTRO"
"1373",0,0,0,1,0,0,0,0,1,0,"NEGATIVO"
"1374",1,0,0,0,0,0,1,2,1,1,"NEUTRO"
"1375",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1376",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1377",3,0,4,1,1,1,1,1,4,1,"NEGATIVO"
"1378",1,2,1,1,1,1,0,1,1,2,"POSITIVO"
"1379",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1380",1,1,0,1,1,2,0,0,2,1,"NEGATIVO"
"1381",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1382",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1383",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1384",1,0,0,1,0,2,0,0,1,0,"NEGATIVO"
"1385",0,0,0,0,0,1,0,1,1,0,"NEGATIVO"
"1386",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1387",0,1,0,0,3,0,1,1,1,4,"POSITIVO"
"1388",2,1,1,2,0,1,0,0,3,0,"NEGATIVO"
"1389",1,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"1390",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1391",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1392",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1393",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1394",0,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"1395",0,0,0,0,1,0,0,1,0,2,"POSITIVO"
"1396",0,1,0,0,0,1,0,0,2,0,"NEGATIVO"
"1397",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1398",1,2,0,0,2,1,1,2,2,2,"NEUTRO"
"1399",0,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1400",0,2,0,0,0,0,0,1,0,0,"NEUTRO"
"1401",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1402",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1403",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1404",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1405",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1406",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1407",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1408",0,0,0,0,0,0,0,0,1,1,"NEUTRO"
"1409",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1410",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1411",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1412",1,0,0,1,0,2,0,0,3,0,"NEGATIVO"
"1413",1,3,0,1,2,1,1,2,2,3,"POSITIVO"
"1414",0,0,1,1,0,2,0,0,3,0,"NEGATIVO"
"1415",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1416",2,0,0,3,0,1,2,1,6,2,"NEGATIVO"
"1417",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1418",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1419",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1420",0,1,0,0,0,0,0,0,0,2,"POSITIVO"
"1421",0,0,2,0,0,2,1,1,3,2,"NEGATIVO"
"1422",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1423",0,0,0,0,0,0,0,0,0,2,"POSITIVO"
"1424",2,1,1,2,0,1,0,0,3,1,"NEGATIVO"
"1425",0,1,0,1,1,3,1,1,3,1,"NEGATIVO"
"1426",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1427",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1428",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1429",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1430",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1431",1,2,0,2,1,0,1,1,0,5,"POSITIVO"
"1432",0,2,0,0,0,0,1,2,0,3,"POSITIVO"
"1433",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"1434",2,1,1,2,2,1,0,1,4,2,"NEGATIVO"
"1435",1,0,0,1,0,0,0,0,1,1,"NEUTRO"
"1436",0,0,0,0,0,0,0,0,0,2,"POSITIVO"
"1437",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1438",2,2,2,0,1,0,2,4,0,4,"POSITIVO"
"1439",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1440",0,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1441",0,4,0,2,2,0,2,3,2,4,"POSITIVO"
"1442",0,1,0,0,1,0,0,1,0,2,"POSITIVO"
"1443",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1444",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1445",1,0,1,1,1,1,1,0,2,0,"NEGATIVO"
"1446",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1447",0,1,0,0,1,0,1,4,0,5,"POSITIVO"
"1448",0,1,1,1,0,0,0,2,3,4,"POSITIVO"
"1449",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1450",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1451",0,1,0,0,1,1,1,1,2,1,"NEGATIVO"
"1452",1,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"1453",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1454",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1455",0,0,0,0,1,0,1,1,0,2,"POSITIVO"
"1456",0,0,0,0,0,1,0,0,1,1,"NEUTRO"
"1457",0,2,0,0,2,0,2,2,0,4,"POSITIVO"
"1458",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1459",0,0,0,0,0,0,0,1,1,1,"NEUTRO"
"1460",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1461",0,0,0,1,0,0,0,0,3,2,"NEGATIVO"
"1462",0,0,0,1,0,0,0,1,1,2,"POSITIVO"
"1463",0,1,0,0,1,1,1,0,1,2,"POSITIVO"
"1464",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1465",1,0,1,1,0,0,0,0,2,0,"NEGATIVO"
"1466",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1467",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1468",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1469",0,0,0,0,0,0,0,0,2,0,"NEGATIVO"
"1470",0,0,0,0,1,0,1,3,0,5,"POSITIVO"
"1471",1,0,0,1,0,2,0,0,3,0,"NEGATIVO"
"1472",0,0,0,1,1,0,0,2,1,3,"POSITIVO"
"1473",0,0,0,0,0,2,0,0,2,0,"NEGATIVO"
"1474",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1475",0,0,0,0,0,1,1,2,1,1,"NEUTRO"
"1476",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1477",0,0,0,0,0,0,0,0,1,1,"NEUTRO"
"1478",0,2,0,0,0,0,1,2,0,2,"POSITIVO"
"1479",0,0,0,0,0,0,0,1,0,2,"POSITIVO"
"1480",1,0,0,1,0,2,0,1,2,3,"POSITIVO"
"1481",0,0,0,0,0,0,0,0,0,2,"POSITIVO"
"1482",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1483",3,0,1,2,0,2,2,2,3,2,"NEGATIVO"
"1484",2,0,2,2,0,0,0,0,5,1,"NEGATIVO"
"1485",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1486",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1487",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1488",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1489",1,4,0,2,3,1,2,3,6,3,"NEGATIVO"
"1490",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1491",0,0,0,0,0,0,0,1,0,2,"POSITIVO"
"1492",1,0,1,2,0,3,0,0,5,1,"NEGATIVO"
"1493",0,0,0,0,0,0,0,4,0,6,"POSITIVO"
"1494",0,0,0,1,0,0,0,1,1,1,"NEUTRO"
"1495",2,1,1,2,0,1,0,0,3,2,"NEGATIVO"
"1496",0,1,0,1,1,1,1,0,1,1,"NEUTRO"
"1497",0,1,0,0,0,0,0,0,0,1,"POSITIVO"
"1498",0,0,0,0,0,0,0,2,1,2,"POSITIVO"
"1499",0,2,0,3,1,0,1,0,3,1,"NEGATIVO"
"1500",0,0,0,0,0,0,0,0,1,1,"NEUTRO"
"1501",1,3,0,0,2,1,1,5,3,5,"POSITIVO"
"1502",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1503",1,0,2,0,0,1,0,0,2,0,"NEGATIVO"
"1504",0,0,0,0,0,0,0,0,0,2,"POSITIVO"
"1505",0,1,0,0,0,1,0,0,0,1,"POSITIVO"
"1506",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1507",0,0,0,0,2,0,2,0,1,3,"POSITIVO"
"1508",1,0,1,1,0,1,0,0,1,1,"NEUTRO"
"1509",0,0,0,1,0,0,1,0,3,0,"NEGATIVO"
"1510",0,0,0,0,0,0,1,0,0,0,"NEUTRO"
"1511",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1512",2,1,0,2,1,1,1,0,3,0,"NEGATIVO"
"1513",0,2,0,0,2,0,0,3,0,4,"POSITIVO"
"1514",2,1,1,2,0,1,0,2,3,2,"NEGATIVO"
"1515",0,0,0,1,0,3,0,0,3,1,"NEGATIVO"
"1516",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1517",0,1,0,0,0,0,0,0,0,1,"POSITIVO"
"1518",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1519",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1520",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1521",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1522",2,2,2,3,1,2,1,2,3,2,"NEGATIVO"
"1523",0,0,0,0,0,2,1,1,2,0,"NEGATIVO"
"1524",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1525",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1526",0,0,0,1,0,2,0,2,3,4,"POSITIVO"
"1527",0,0,0,0,1,0,0,1,0,1,"POSITIVO"
"1528",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1529",2,0,3,2,0,3,0,0,5,0,"NEGATIVO"
"1530",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1531",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1532",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1533",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1534",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1535",0,0,0,0,1,0,0,2,1,2,"POSITIVO"
"1536",0,1,0,0,1,0,0,0,0,1,"POSITIVO"
"1537",0,0,2,0,0,0,1,4,3,4,"POSITIVO"
"1538",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1539",0,1,1,0,1,0,1,1,1,2,"POSITIVO"
"1540",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1541",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1542",0,1,0,1,1,0,0,2,1,2,"POSITIVO"
"1543",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1544",1,3,0,1,2,2,1,3,4,5,"POSITIVO"
"1545",1,0,0,1,0,2,1,1,5,2,"NEGATIVO"
"1546",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1547",2,2,0,0,2,1,1,2,3,2,"NEGATIVO"
"1548",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1549",1,1,1,0,1,0,1,0,1,1,"NEUTRO"
"1550",0,0,0,0,0,0,0,2,0,1,"POSITIVO"
"1551",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1552",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1553",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1554",0,0,0,0,0,0,0,0,4,0,"NEGATIVO"
"1555",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1556",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1557",0,0,0,0,0,1,0,0,3,0,"NEGATIVO"
"1558",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1559",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1560",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1561",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1562",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1563",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1564",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1565",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1566",1,0,1,1,0,3,0,0,3,0,"NEGATIVO"
"1567",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1568",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1569",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1570",0,1,0,0,1,0,1,1,0,4,"POSITIVO"
"1571",1,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1572",2,3,0,1,3,1,2,3,2,4,"POSITIVO"
"1573",0,0,0,0,0,0,0,1,0,2,"POSITIVO"
"1574",2,4,0,0,4,2,2,4,2,4,"POSITIVO"
"1575",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1576",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1577",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1578",0,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"1579",0,3,0,0,8,1,2,2,0,8,"POSITIVO"
"1580",0,0,1,1,0,1,0,2,3,2,"NEGATIVO"
"1581",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1582",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1583",0,2,0,0,0,0,1,2,0,2,"POSITIVO"
"1584",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1585",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1586",0,1,0,1,1,1,1,3,1,3,"POSITIVO"
"1587",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1588",1,1,0,1,1,2,1,0,1,2,"POSITIVO"
"1589",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1590",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1591",0,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"1592",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1593",2,3,0,2,2,2,2,3,2,4,"POSITIVO"
"1594",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1595",0,0,0,0,0,0,0,3,0,0,"NEUTRO"
"1596",1,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"1597",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1598",0,0,0,0,0,0,0,1,0,2,"POSITIVO"
"1599",0,0,0,1,0,0,0,0,1,1,"NEUTRO"
"1600",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1601",1,0,1,1,0,1,1,0,3,3,"NEUTRO"
"1602",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1603",2,0,3,3,0,2,0,0,4,0,"NEGATIVO"
"1604",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1605",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1606",0,2,0,0,2,1,1,3,1,3,"POSITIVO"
"1607",2,1,2,2,0,3,0,0,3,1,"NEGATIVO"
"1608",1,2,0,0,2,1,1,2,1,2,"POSITIVO"
"1609",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1610",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1611",0,1,0,0,3,0,0,2,0,3,"POSITIVO"
"1612",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1613",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1614",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1615",0,1,0,0,1,0,0,3,0,4,"POSITIVO"
"1616",1,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1617",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1618",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1619",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1620",1,1,1,0,1,0,1,0,1,1,"NEUTRO"
"1621",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1622",0,3,0,0,8,0,3,2,1,9,"POSITIVO"
"1623",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1624",0,0,0,0,0,1,1,0,1,0,"NEGATIVO"
"1625",0,0,0,0,2,0,0,3,3,3,"NEUTRO"
"1626",0,1,0,0,1,0,1,2,0,2,"POSITIVO"
"1627",1,0,1,1,1,1,1,0,2,0,"NEGATIVO"
"1628",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1629",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1630",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1631",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1632",2,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1633",0,5,0,4,0,0,0,0,4,0,"NEGATIVO"
"1634",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1635",0,0,0,0,0,1,0,0,2,0,"NEGATIVO"
"1636",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1637",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1638",2,0,1,2,0,1,0,2,2,3,"POSITIVO"
"1639",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1640",0,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1641",0,0,0,1,0,1,0,0,1,0,"NEGATIVO"
"1642",1,2,0,0,2,2,1,2,1,3,"POSITIVO"
"1643",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1644",1,0,1,1,0,2,0,0,4,2,"NEGATIVO"
"1645",0,0,0,3,0,3,0,2,4,4,"NEUTRO"
"1646",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1647",0,0,0,0,1,0,0,1,0,2,"POSITIVO"
"1648",1,1,1,1,1,1,2,2,1,5,"POSITIVO"
"1649",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1650",0,0,0,0,0,1,0,0,1,1,"NEUTRO"
"1651",3,0,3,2,0,3,0,1,4,1,"NEGATIVO"
"1652",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1653",0,1,1,0,1,1,1,0,2,1,"NEGATIVO"
"1654",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1655",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1656",0,0,0,2,0,0,0,0,1,1,"NEUTRO"
"1657",0,0,0,1,0,2,0,1,3,2,"NEGATIVO"
"1658",0,0,0,2,0,1,0,0,2,1,"NEGATIVO"
"1659",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1660",1,2,1,1,2,2,1,2,2,2,"NEUTRO"
"1661",0,2,0,0,2,0,1,2,0,2,"POSITIVO"
"1662",1,0,1,1,0,3,0,0,3,0,"NEGATIVO"
"1663",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
