"","word","freq"
"bolsonarovai","bolsonarovai",3
"bonnereu","bonnereu",3
"bonzinho","bonzinho",3
"bostas","bostas",3
"boys","boys",3
"brasileiras","brasileiras",3
"brigar","brigar",3
"brilhar","brilhar",3
"brocha","brocha",3
"busca","busca",3
"buscar","buscar",3
"básica","básica",3
"cabaré","cabaré",3
"cabelo","cabelo",3
"caganeira","caganeira",3
"cagou","cagou",3
"caiomrb","caiomrb",3
"califórnia","califórnia",3
"calou","calou",3
"calça","calça",3
"calças","calças",3
"campeonato","campeonato",3
"canetada","canetada",3
"cantando","cantando",3
"capitaodopovoquevaivencerdenovo","capitaodopovoquevaivencerdenovo",3
"cargo","cargo",3
"carne","carne",3
"celular","celular",3
"centraleleicoes","centraleleicoes",3
"cercado","cercado",3
"certamente","certamente",3
"chata","chata",3
"checking","checking",3
"cheiro","cheiro",3
"chinelo","chinelo",3
"cidadão","cidadão",3
"citando","citando",3
"citou","citou",3
"claras","claras",3
"clique","clique",3
"cobrar","cobrar",3
"coco","coco",3
"coerência","coerência",3
"cognitiva","cognitiva",3
"colegas","colegas",3
"colocado","colocado",3
"colocam","colocam",3
"coloque","coloque",3
"coloquei","coloquei",3
"comecei","comecei",3
"comentando","comentando",3
"comentário","comentário",3
"comesse","comesse",3
"cometeu","cometeu",3
"começam","começam",3
"começarbolsonaro","começarbolsonaro",3
"compaixão","compaixão",3
"compara","compara",3
"compilado","compilado",3
"comportamento","comportamento",3
"compradas","compradas",3
"comprometer","comprometer",3
"comunicação","comunicação",3
"concordando","concordando",3
"confiabilidade","confiabilidade",3
"confio","confio",3
"conseguido","conseguido",3
"consideração","consideração",3
"considerações","considerações",3
"continuam","continuam",3
"contradiz","contradiz",3
"contraste","contraste",3
"controle","controle",3
"convidado","convidado",3
"cool","cool",3
"copo","copo",3
"cor","cor",3
"corda","corda",3
"cordeirinho","cordeirinho",3
"cores","cores",3
"coringa","coringa",3
"corrida","corrida",3
"corrigir","corrigir",3
"corruptos","corruptos",3
"cortar","cortar",3
"costumes","costumes",3
"criamos","criamos",3
"criação","criação",3
"crisdemarchii","crisdemarchii",3
"critica","critica",3
"criticar","criticar",3
"crítica”","crítica”",3
"culpando","culpando",3
"curioso","curioso",3
"curto","curto",3
"cuspindo","cuspindo",3
"cuuuu","cuuuu",3
"cuuuuu","cuuuuu",3
"cuzao","cuzao",3
"câmeras","câmeras",3
"dama","dama",3
"danilogentili","danilogentili",3
"daria","daria",3
"debater","debater",3
"debocha","debocha",3
"decidido","decidido",3
"dedos","dedos",3
"defecando","defecando",3
"defeito","defeito",3
"defendem","defendem",3
"defendeu","defendeu",3
"dei","dei",3
"deixei","deixei",3
"deixem","deixem",3
"demente","demente",3
"dente","dente",3
"deputado","deputado",3
"dermatologista","dermatologista",3
"derrotar","derrotar",3
"descendo","descendo",3
"descer","descer",3
"descontrole","descontrole",3
"descrever","descrever",3
"desculpar","desculpar",3
"desempregado","desempregado",3
"desempregados","desempregados",3
"desesperado","desesperado",3
"desestabilizar","desestabilizar",3
"desgosto","desgosto",3
"desmascarado","desmascarado",3
"desmente","desmente",3
"desmoralizar","desmoralizar",3
"desonestidade","desonestidade",3
"desorientado","desorientado",3
"desserviço","desserviço",3
"destruído","destruído",3
"desumano","desumano",3
"detonando","detonando",3
"detonar","detonar",3
"diariamente","diariamente",3
"diminuindo","diminuindo",3
"diminuir","diminuir",3
"diplomacia","diplomacia",3
"discursar","discursar",3
"disputa","disputa",3
"dita","dita",3
"diversos","diversos",3
"divertido","divertido",3
"divertindo","divertindo",3
"dizia","dizia",3
"diálogo","diálogo",3
"doa","doa",3
"domina","domina",3
"droga","droga",3
"drviniciussp","drviniciussp",3
"ducavendish","ducavendish",3
"durou","durou",3
"dálhe","dálhe",3
"dólar","dólar",3
"dúzia","dúzia",3
"eco","eco",3
"edneidelima","edneidelima",3
"emocional","emocional",3
"empauta","empauta",3
"empresariado","empresariado",3
"encantado","encantado",3
"encontrar","encontrar",3
"enfia","enfia",3
"enfiando","enfiando",3
"enfrentando","enfrentando",3
"enrolado","enrolado",3
"ensino","ensino",3
"entendeu","entendeu",3
"entrada","entrada",3
"envelheceu","envelheceu",3
"episódio","episódio",3
"equilibrado","equilibrado",3
"esconde","esconde",3
"escreveu","escreveu",3
"esculachando","esculachando",3
"esganar","esganar",3
"esgoto","esgoto",3
"espacial","espacial",3
"esperança","esperança",3
"esperto","esperto",3
"espírito","espírito",3
"esquece","esquece",3
"esquecido","esquecido",3
"esquerdopata","esquerdopata",3
"esquerdopatas","esquerdopatas",3
"esquiva","esquiva",3
"esquivar","esquivar",3
"estadaoeconomia","estadaoeconomia",3
"estadaopolitica","estadaopolitica",3
"estaduais","estaduais",3
"estaremos","estaremos",3
"estudos","estudos",3
"europa","europa",3
"evidente","evidente",3
"exato","exato",3
"executivo","executivo",3
"exemplo","exemplo",3
"expectativas","expectativas",3
"expediente","expediente",3
"explodindo","explodindo",3
"expor","expor",3
"expresidiário","expresidiário",3
"expressões","expressões",3
"exsecretário","exsecretário",3
"fabifbbr","fabifbbr",3
"falado","falado",3
"falava","falava",3
"falsas","falsas",3
"falso","falso",3
"fanfarrão","fanfarrão",3
"fase","fase",3
"fechou","fechou",3
"federativa","federativa",3
"feiúra","feiúra",3
"ferida","ferida",3
"ferrado","ferrado",3
"ferrar","ferrar",3
"figurinha","figurinha",3
"filhote","filhote",3
"fimose","fimose",3
"finge","finge",3
"fotos","fotos",3
"fracassado","fracassado",3
"frança","frança",3
"fude","fude",3
"fumo","fumo",3
"fundamental","fundamental",3
"fundão","fundão",3
"função","função",3
"furar","furar",3
"fábio","fábio",3
"ganharia","ganharia",3
"ganhe","ganhe",3
"ganhei","ganhei",3
"garante","garante",3
"garganta","garganta",3
"gastando","gastando",3
"gasto","gasto",3
"gato","gato",3
"global","global",3
"globonews","globonews",3
"golpista","golpista",3
"gostam","gostam",3
"gov","gov",3
"governar","governar",3
"governos","governos",3
"governou","governou",3
"grana","grana",3
"grita","grita",3
"guganoblat","guganoblat",3
"hahahah","hahahah",3
"hahahahha","hahahahha",3
"heim","heim",3
"help","help",3
"hino","hino",3
"hipócrita","hipócrita",3
"histórica","histórica",3
"honesto","honesto",3
"horrenda","horrenda",3
"humanos","humanos",3
"ideologia","ideologia",3
"idoso","idoso",3
"ignora","ignora",3
"igualzinho","igualzinho",3
"imparcial","imparcial",3
"imparcialidade","imparcialidade",3
"impor","impor",3
"importantes","importantes",3
"incomodado","incomodado",3
"indica","indica",3
"inegável","inegável",3
"infeliz","infeliz",3
"inimigo","inimigo",3
"insalubre","insalubre",3
"insistência","insistência",3
"instituto","instituto",3
"intelectual","intelectual",3
"intenção","intenção",3
"interfere","interfere",3
"interferir","interferir",3
"interferência","interferência",3
"inveja","inveja",3
"investwolf","investwolf",3
"inúmeras","inúmeras",3
"ipec","ipec",3
"irma","irma",3
"irmã","irmã",3
"ironia","ironia",3
"ironicamente","ironicamente",3
"isadosilencio","isadosilencio",3
"ivanvalente","ivanvalente",3
"jairmearrependi","jairmearrependi",3
"jairpreso","jairpreso",3
"jantada","jantada",3
"jeanwyllysreal","jeanwyllysreal",3
"jeitinho","jeitinho",3
"jingle","jingle",3
"jnbolsonaro","jnbolsonaro",3
"joelpinheiro","joelpinheiro",3
"jornaldacidadeo","jornaldacidadeo",3
"jovens","jovens",3
"jura","jura",3
"juros","juros",3
"justamente","justamente",3
"justiça","justiça",3
"justo","justo",3
"juízo","juízo",3
"kakakakak","kakakakak",3
"kakakakaka","kakakakaka",3
"kakakakakak","kakakakakak",3
"kkkkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkkkk",3
"kkkkkkkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkkkkkkk",3
"kkkkkkkkkkkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkkkkkkkkkkk",3
"kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",3
"klan","klan",3
"lacrar","lacrar",3
"lados","lados",3
"lapada","lapada",3
"lascar","lascar",3
"leandroruschel","leandroruschel",3
"legenda","legenda",3
"lelé","lelé",3
"lembrou","lembrou",3
"lendas","lendas",3
"lendo","lendo",3
"levantava","levantava",3
"liberalrs","liberalrs",3
"limpeza","limpeza",3
"lingua","lingua",3
"livres","livres",3
"louca","louca",3
"lulaladrão","lulaladrão",3
"lulinha","lulinha",3
"lulista","lulista",3
"lulla","lulla",3
"línguas","línguas",3
"macentando","macentando",3
"machismo","machismo",3
"maldita","maldita",3
"maldito","maldito",3
"mama","mama",3
"mansinho","mansinho",3
"manteve","manteve",3
"manu","manu",3
"maria","maria",3
"marketing","marketing",3
"matando","matando",3
"mbl","mbl",3
"mec","mec",3
"medidas","medidas",3
"melhorou","melhorou",3
"menina","menina",3
"menino","menino",3
"mensagem","mensagem",3
"mentem","mentem",3
"mercado","mercado",3
"merdinha","merdinha",3
"merecem","merecem",3
"mesmobolsonaro","mesmobolsonaro",3
"metido","metido",3
"metropoles","metropoles",3
"mfriasoficial","mfriasoficial",3
"michael","michael",3
"michele","michele",3
"microfone","microfone",3
"militante","militante",3
"mim”","mim”",3
"ministério","ministério",3
"mitadas","mitadas",3
"mole","mole",3
"mona","mona",3
"monark","monark",3
"monstro","monstro",3
"montagem","montagem",3
"morder","morder",3
"morto","morto",3
"mostrou","mostrou",3
"motivos","motivos",3
"mourão","mourão",3
"mudança","mudança",3
"mudem","mudem",3
"mula","mula",3
"mãos","mãos",3
"média","média",3
"método","método",3
"nacionalbolsonaronojn","nacionalbolsonaronojn",3
"namoro","namoro",3
"nazarethrevell","nazarethrevell",3
"necessário","necessário",3
"negacionismo","negacionismo",3
"negativo","negativo",3
"nervosa","nervosa",3
"nestes","nestes",3
"neto","neto",3
"neurônios","neurônios",3
"nivel","nivel",3
"nordestino","nordestino",3
"now","now",3
"nítida","nítida",3
"objetivo","objetivo",3
"obriga","obriga",3
"obrigar","obrigar",3
"obrigação","obrigação",3
"obs","obs",3
"ocasião","ocasião",3
"oiiuiz","oiiuiz",3
"olhe","olhe",3
"onda","onda",3
"onu","onu",3
"opiniões","opiniões",3
"oscarfilho","oscarfilho",3
"ouviu","ouviu",3
"ovacionado","ovacionado",3
"ovos","ovos",3
"oxe","oxe",3
"painho","painho",3
"palácio","palácio",3
"paololibano","paololibano",3
"pare","pare",3
"passada","passada",3
"patriota","patriota",3
"paulista","paulista",3
"pausa","pausa",3
"pego","pego",3
"perante","perante",3
"percebe","percebe",3
"perceber","perceber",3
"percebi","percebi",3
"perdida","perdida",3
"perdoar","perdoar",3
"perfeita","perfeita",3
"perguntaram","perguntaram",3
"pergunto","pergunto",3
"pernas","pernas",3
"pfizer","pfizer",3
"pico","pico",3
"piorar","piorar",3
"piru","piru",3
"planalto","planalto",3
"please","please",3
"podcast","podcast",3
"polêmicas","polêmicas",3
"políticas","políticas",3
"políticos","políticos",3
"pornô","pornô",3
"portal","portal",3
"portuguesa","portuguesa",3
"português","português",3
"poupe","poupe",3
"precisam","precisam",3
"precoce","precoce",3
"prefeito","prefeito",3
"preocupa","preocupa",3
"presente","presente",3
"prestes","prestes",3
"prevejo","prevejo",3
"processo","processo",3
"professora","professora",3
"profundamente","profundamente",3
"programas","programas",3
"promessa","promessa",3
"prontas","prontas",3
"proposta","proposta",3
"propriedades","propriedades",3
"proteção","proteção",3
"protocolo","protocolo",3
"proveito","proveito",3
"prédios","prédios",3
"pseudo","pseudo",3
"pular","pular",3
"putaria","putaria",3
"página","página",3
"pânico","pânico",3
"pão","pão",3
"pés","pés",3
"queima","queima",3
"queimar","queimar",3
"queira","queira",3
"questionando","questionando",3
"questionar","questionar",3
"rainha","rainha",3
"raiz","raiz",3
"ratinho","ratinho",3
"rato","rato",3
"realizado","realizado",3
"recebe","recebe",3
"recebem","recebem",3
"recuperar","recuperar",3
"recuperação","recuperação",3
"recusando","recusando",3
"redação","redação",3
"reduziuo","reduziuo",3
"reelegendo","reelegendo",3
"regras","regras",3
"relações","relações",3
"remorso","remorso",3
"repito","repito",3
"repulsa","repulsa",3
"respeita","respeita",3
"respira","respira",3
"respondido","respondido",3
"reunir","reunir",3
"revela","revela",3
"rever","rever",3
"ricardo","ricardo",3
"ricos","ricos",3
"risadas","risadas",3
"roberto","roberto",3
"robôs","robôs",3
"rock","rock",3
"rolou","rolou",3
"rouba","rouba",3
"roubado","roubado",3
"roubo","roubo",3
"sabatinado","sabatinado",3
"sabatinajn","sabatinajn",3
"sacanagem","sacanagem",3
"saem","saem",3
"salvador","salvador",3
"salvação","salvação",3
"satanás","satanás",3
"saudade","saudade",3
"saí","saí",3
"seguem","seguem",3
"seguidores","seguidores",3
"seguindo","seguindo",3
"seguiu","seguiu",3
"segura","segura",3
"segurar","segurar",3
"seis","seis",3
"senado","senado",3
"sensacional","sensacional",3
"sentado","sentado",3
"servir","servir",3
"setembro","setembro",3
"setor","setor",3
"significado","significado",3
"silva","silva",3
"simone","simone",3
"sintonizar","sintonizar",3
"skincare","skincare",3
"sobrou","sobrou",3
"socando","socando",3
"sofia","sofia",3
"sol","sol",3
"soltar","soltar",3
"solução","solução",3
"sonha","sonha",3
"sono","sono",3
"stand","stand",3
"subindo","subindo",3
"suja","suja",3
"supera","supera",3
"supermenbr","supermenbr",3
"support","support",3
"surpresa","surpresa",3
"surto","surto",3
"sustenta","sustenta",3
"sustentar","sustentar",3
"susto","susto",3
"sérios","sérios",3
"tac","tac",3
"tacar","tacar",3
"tags","tags",3
"tankou","tankou",3
"tarcisiogdf","tarcisiogdf",3
"taxas","taxas",3
"tchuca","tchuca",3
"tela","tela",3
"tente","tente",3
"tento","tento",3
"terapia","terapia",3
"tesao","tesao",3
"tesão","tesão",3
"teta","teta",3
"teto","teto",3
"thuthuca","thuthuca",3
"tiagosalazar","tiagosalazar",3
"tic","tic",3
"tiraram","tiraram",3
"toa","toa",3
"tonto","tonto",3
"torar","torar",3
"torcida","torcida",3
"trabalha","trabalha",3
"trabalhador","trabalhador",3
"trabalhar","trabalhar",3
"traiu","traiu",3
"tramontina","tramontina",3
"traz","traz",3
"treco","treco",3
"treinou","treinou",3
"tremer","tremer",3
"triplex","triplex",3
"trouxe","trouxe",3
"três","três",3
"tweets","tweets",3
"twibbon","twibbon",3
"término","término",3
"típico","típico",3
"uai","uai",3
"ultimo","ultimo",3
"ulyssescarvalh","ulyssescarvalh",3
"unf","unf",3
"universo","universo",3
"usada","usada",3
"usem","usem",3
"vacinação","vacinação",3
"valdemar","valdemar",3
"vaselina","vaselina",3
"vazar","vazar",3
"vazio","vazio",3
"vence","vence",3
"verdadeiro","verdadeiro",3
"verde","verde",3
"vereadora","vereadora",3
"versão","versão",3
"verá","verá",3
"verão","verão",3
"vieram","vieram",3
"vila","vila",3
"vindo","vindo",3
"virada","virada",3
"viralizar","viralizar",3
"viram","viram",3
"vivaço","vivaço",3
"vizinhança","vizinhança",3
"voado","voado",3
"voadora","voadora",3
"votando","votando",3
"votará","votará",3
"vozes","vozes",3
"véio","véio",3
"vítima","vítima",3
"vômito","vômito",3
"wanda","wanda",3
"wandavision","wandavision",3
"xingado","xingado",3
"zoemartinez","zoemartinez",3
"águas","águas",3
"área","área",3
"áudio","áudio",3
"âncora","âncora",3
"ão","ão",3
"ético","ético",3
"óbvia","óbvia",3
"–","–",3
"“fizemos","“fizemos",3
"“vou","“vou",3
"aaaaa","aaaaa",2
"aaaaaa","aaaaaa",2
"aaaaaaa","aaaaaaa",2
"aaaaaaaaaa","aaaaaaaaaa",2
"abaixando","abaixando",2
"abel","abel",2
"abismo","abismo",2
"abril","abril",2
"abrindo","abrindo",2
"abriu","abriu",2
"abro","abro",2
"absoluta","absoluta",2
"absurdamente","absurdamente",2
"absurdas","absurdas",2
"abuso","abuso",2
"acabaram","acabaram",2
"acabe","acabe",2
"acaso","acaso",2
"acefalo","acefalo",2
"aceitará","aceitará",2
"acessar","acessar",2
"achava","achava",2
"acompanhando","acompanhando",2
"aconselho","aconselho",2
"acordou","acordou",2
"acovardou","acovardou",2
"acreditem","acreditem",2
"acéfalos","acéfalos",2
"adilsonesp","adilsonesp",2
"adjetivo","adjetivo",2
"admirador","admirador",2
"admiração","admiração",2
"admite","admite",2
"admito","admito",2
"adoram","adoram",2
"adorei","adorei",2
"adversário","adversário",2
"advogado","advogado",2
"afeta","afeta",2
"aff","aff",2
"afirmação","afirmação",2
"aflição","aflição",2
"afunda","afunda",2
"afundar","afundar",2
"agendadopoder","agendadopoder",2
"agente","agente",2
"agindo","agindo",2
"agir","agir",2
"agoniado","agoniado",2
"agradecendo","agradecendo",2
"agradecer","agradecer",2
"agressividade","agressividade",2
"agressão","agressão",2
"agridem","agridem",2
"agro","agro",2
"aguardado","aguardado",2
"aguardar","aguardar",2
"aguardo","aguardo",2
"ahahaha","ahahaha",2
"ain","ain",2
"ai”","ai”",2
"ajudaaaa","ajudaaaa",2
"ajude","ajude",2
"ajudem","ajudem",2
"ajudou","ajudou",2
"aleatórias","aleatórias",2
"aleatório","aleatório",2
"alem","alem",2
"alemanha","alemanha",2
"alertatotal","alertatotal",2
"alexpaiva","alexpaiva",2
"algm","algm",2
"alheias","alheias",2
"alicerces","alicerces",2
"alimentos","alimentos",2
"aliviado","aliviado",2
"aliás","aliás",2
"almoço","almoço",2
"alo","alo",2
"alterações","alterações",2
"alturas","alturas",2
"alucinados","alucinados",2
"alugou","alugou",2
"aluna","aluna",2
"alô","alô",2
"amam","amam",2
"amar","amar",2
"amassado","amassado",2
"amassou","amassou",2
"amazonas","amazonas",2
"ameaçando","ameaçando",2
"ameaçar","ameaçar",2
"amg","amg",2
"amoedo","amoedo",2
"amoo","amoo",2
"amoooo","amoooo",2
"analfabeto","analfabeto",2
"analisar","analisar",2
"analuizadenovo","analuizadenovo",2
"anapaul","anapaul",2
"anarcofino","anarcofino",2
"anciosa","anciosa",2
"andando","andando",2
"andar","andar",2
"andou","andou",2
"andrade","andrade",2
"andreas","andreas",2
"andreporci","andreporci",2
"anjo","anjo",2
"ansiedade","ansiedade",2
"anterior","anterior",2
"antipatia","antipatia",2
"apanhou","apanhou",2
"aparição","aparição",2
"apartamento","apartamento",2
"apertem","apertem",2
"aplaudindo","aplaudindo",2
"aplaudir","aplaudir",2
"aplausos","aplausos",2
"apoiamos","apoiamos",2
"apoie","apoie",2
"apologia","apologia",2
"apontar","apontar",2
"aposta","aposta",2
"app","app",2
"aprendam","aprendam",2
"aprenderam","aprenderam",2
"aprendeu","aprendeu",2
"apresentador","apresentador",2
"apresentou","apresentou",2
"aprontou","aprontou",2
"aproveitem","aproveitem",2
"aproveitou","aproveitou",2
"aquiesse","aquiesse",2
"aquina","aquina",2
"aqui”","aqui”",2
"aragaomosart","aragaomosart",2
"aran","aran",2
"arde","arde",2
"arma","arma",2
"arrancou","arrancou",2
"arregando","arregando",2
"arregão","arregão",2
"arrependenão","arrependenão",2
"arrependeu","arrependeu",2
"arrepende”","arrepende”",2
"arrependido","arrependido",2
"arrependo","arrependo",2
"arrombad","arrombad",2
"arruma","arruma",2
"arthurmoledoval","arthurmoledoval",2
"arthurweint","arthurweint",2
"artigo","artigo",2
"asneiras","asneiras",2
"assassinato","assassinato",2
"assessor","assessor",2
"assessoria","assessoria",2
"assistente","assistente",2
"associar","associar",2
"ata","ata",2
"atropelou","atropelou",2
"atuais","atuais",2
"atualidade","atualidade",2
"atualmente","atualmente",2
"atuação","atuação",2
"audiencia","audiencia",2
"auditáveis","auditáveis",2
"aumentar","aumentar",2
"aumentaram","aumentaram",2
"autoestima","autoestima",2
"autorizo","autorizo",2
"auxiliares","auxiliares",2
"avai","avai",2
"aval","aval",2
"avança","avança",2
"avanços","avanços",2
"aversão","aversão",2
"avestruz","avestruz",2
"avó","avó",2
"ação","ação",2
"babado","babado",2
"babar","babar",2
"baixinho","baixinho",2
"baixou","baixou",2
"balançando","balançando",2
"bancos","bancos",2
"bandeiras","bandeiras",2
"banheiro","banheiro",2
"banqueiro","banqueiro",2
"bar","bar",2
"barril","barril",2
"barroso","barroso",2
"bata","bata",2
"batalha","batalha",2
"baterem","baterem",2
"bateu","bateu",2
"benefício","benefício",2
"bernardomf","bernardomf",2
"berço","berço",2
"besse","besse",2
"bichinho","bichinho",2
"bingo","bingo",2
"bio","bio",2
"biroliro","biroliro",2
"bissexual","bissexual",2
"bixo","bixo",2
"bjs","bjs",2
"black","black",2
"block","block",2
"blog","blog",2
"blz","blz",2
"boatos","boatos",2
"boazuda","boazuda",2
"bobo","bobo",2
"bocas","bocas",2
"boicotando","boicotando",2
"bolo","bolo",2
"bolsomions","bolsomions",2
"bolsonarismo","bolsonarismo",2
"bolsonaroa","bolsonaroa",2
"bolsonaroboa","bolsonaroboa",2
"bolsonarobolsonaroreeleitoem","bolsonarobolsonaroreeleitoem",2
"bolsonarocomo","bolsonarocomo",2
"bolsonaroessa","bolsonaroessa",2
"bolsonarogenocida","bolsonarogenocida",2
"bolsonaroglobolixo","bolsonaroglobolixo",2
"bolsonarojair","bolsonarojair",2
"bolsonarojornalnacional","bolsonarojornalnacional",2
"bolsonarokkkkkk","bolsonarokkkkkk",2
"bolsonaromente","bolsonaromente",2
"bolsonaronão","bolsonaronão",2
"bolsonarorensga","bolsonarorensga",2
"bolsonaroé","bolsonaroé",2
"bolsonaro’","bolsonaro’",2
"bolsopatriota","bolsopatriota",2
"bommm","bommm",2
"bonnerbolsonaronojn","bonnerbolsonaronojn",2
"bonnerbonner","bonnerbonner",2
"bonnerque","bonnerque",2
"bonoro","bonoro",2
"book","book",2
"booner","booner",2
"bossal","bossal",2
"bostaaa","bostaaa",2
"bostejar","bostejar",2
"bostil","bostil",2
"bostinha","bostinha",2
"botânico","botânico",2
"bozó","bozó",2
"branca","branca",2
"branco","branco",2
"brasilbolsonaroreeleitoem","brasilbolsonaroreeleitoem",2
"brasile","brasile",2
"brasilmuda","brasilmuda",2
"brasuca","brasuca",2
"bravo","bravo",2
"brecha","brecha",2
"brigando","brigando",2
"brilha","brilha",2
"brincando","brincando",2
"bronca","bronca",2
"bruno","bruno",2
"bumbum","bumbum",2
"burras","burras",2
"buzz","buzz",2
"bêbada","bêbada",2
"bíblia","bíblia",2
"caba","caba",2
"cabe","cabe",2
"cachaça","cachaça",2
"caco","caco",2
"caem","caem",2
"café","café",2
"caio","caio",2
"caiocgomes","caiocgomes",2
"caixão","caixão",2
"calando","calando",2
"calminho","calminho",2
"camarada","camarada",2
"camarote","camarote",2
"caminhão","caminhão",2
"campanhas","campanhas",2
"canais","canais",2
"cancelar","cancelar",2
"candidatando","candidatando",2
"caneta","caneta",2
"cansada","cansada",2
"cansativo","cansativo",2
"cansei","cansei",2
"canso","canso",2
"cantar","cantar",2
"capazes","capazes",2
"capim","capim",2
"capitalismo","capitalismo",2
"capitalista","capitalista",2
"capitaonojn","capitaonojn",2
"capítulo","capítulo",2
"caraiiiii","caraiiiii",2
"caraio","caraio",2
"caralhooo","caralhooo",2
"caralhoooo","caralhoooo",2
"caralhooooo","caralhooooo",2
"caralhoooooo","caralhoooooo",2
"caralhoooooooo","caralhoooooooo",2
"carinho","carinho",2
"carioca","carioca",2
"carluxo","carluxo",2
"carol","carol",2
"caros","caros",2
"carrapato","carrapato",2
"carregar","carregar",2
"cartilha","cartilha",2
"cartola","cartola",2
"caruda","caruda",2
"carência","carência",2
"casimiro","casimiro",2
"casos","casos",2
"castro","castro",2
"categoria","categoria",2
"caçar","caçar",2
"caíram","caíram",2
"cego","cego",2
"cegos","cegos",2
"cela","cela",2
"cena","cena",2
"censurado","censurado",2
"centrãobolsonaro","centrãobolsonaro",2
"cenário","cenário",2
"cerca","cerca",2
"cercadinho","cercadinho",2
"chamava","chamava",2
"chamo","chamo",2
"chapa","chapa",2
"cheias","cheias",2
"cheira","cheira",2
"cheque","cheque",2
"chifres","chifres",2
"chiliques","chiliques",2
"chiqueiro","chiqueiro",2
"chocado","chocado",2
"chocolate","chocolate",2
"choque","choque",2
"chorume","chorume",2
"chupar","chupar",2
"chutar","chutar",2
"cigarro","cigarro",2
"cinto","cinto",2
"ciropresidente","ciropresidente",2
"cisma","cisma",2
"clara","clara",2
"clarobrasil","clarobrasil",2
"cloroquina","cloroquina",2
"cláudio","cláudio",2
"cmg","cmg",2
"cnnbrasil","cnnbrasil",2
"cobertura","cobertura",2
"coceira","coceira",2
"colar","colar",2
"collor","collor",2
"colo","colo",2
"colocasse","colocasse",2
"coloco","coloco",2
"colômbia","colômbia",2
"comandar","comandar",2
"combate","combate",2
"comece","comece",2
"comediante","comediante",2
"comercial","comercial",2
"comete","comete",2
"cometendo","cometendo",2
"comi","comi",2
"comparados","comparados",2
"comparece","comparece",2
"compensatória","compensatória",2
"completar","completar",2
"comprei","comprei",2
"compulsivo","compulsivo",2
"comum","comum",2
"comunidade","comunidade",2
"comunismo","comunismo",2
"comunistas","comunistas",2
"comércio","comércio",2
"concorrente","concorrente",2
"condiz","condiz",2
"conduta","conduta",2
"conduzir","conduzir",2
"confesso","confesso",2
"confiar","confiar",2
"confirmação","confirmação",2
"confirmou","confirmou",2
"confrontar","confrontar",2
"confronto","confronto",2
"conhecer","conhecer",2
"conheço","conheço",2
"conjunto","conjunto",2
"conosco","conosco",2
"conquista","conquista",2
"consciente","consciente",2
"consertar","consertar",2
"conservadores","conservadores",2
"considerando","considerando",2
"considerar","considerar",2
"consiga","consiga",2
"constituinte","constituinte",2
"construindo","construindo",2
"contadas","contadas",2
"contador","contador",2
"contaminam","contaminam",2
"contaminar","contaminar",2
"contando","contando",2
"contato","contato",2
"contornar","contornar",2
"contradizer","contradizer",2
"contradição","contradição",2
"contraria","contraria",2
"controlando","controlando",2
"convencer","convencer",2
"conversadepolítica","conversadepolítica",2
"conversinha","conversinha",2
"converter","converter",2
"copacabana","copacabana",2
"corajoso","corajoso",2
"corações","corações",2
"cordas","cordas",2
"corja","corja",2
"corona","corona",2
"corporal","corporal",2
"corredores","corredores",2
"correio","correio",2
"correria","correria",2
"corrupta","corrupta",2
"cortados","cortados",2
"cortam","cortam",2
"costa","costa",2
"cota","cota",2
"cova","cova",2
"covil","covil",2
"credibilidade","credibilidade",2
"creme","creme",2
"crente","crente",2
"crescimento","crescimento",2
"criancinha","criancinha",2
"criminosa","criminosa",2
"cristã","cristã",2
"criticava","criticava",2
"critério","critério",2
"critérios","critérios",2
"crueldade","crueldade",2
"cruzes","cruzes",2
"crápula","crápula",2
"crítico","crítico",2
"ctz","ctz",2
"cuba","cuba",2
"cuca","cuca",2
"cuestao","cuestao",2
"cumprir","cumprir",2
"curiosidade","curiosidade",2
"curva","curva",2
"cusao","cusao",2
"custando","custando",2
"custas","custas",2
"custou","custou",2
"cutucando","cutucando",2
"cuuu","cuuu",2
"cá","cá",2
"câmara","câmara",2
"cê","cê",2
"cínica","cínica",2
"cívico","cívico",2
"damares","damares",2
"damaresalves","damaresalves",2
"danado","danado",2
"dantinhas","dantinhas",2
"daquelas","daquelas",2
"darem","darem",2
"dará","dará",2
"data","data",2
"datafolha","datafolha",2
"daí”","daí”",2
"debaixo","debaixo",2
"decadência","decadência",2
"decente","decente",2
"decepcionado","decepcionado",2
"decepção","decepção",2
"decidir","decidir",2
"declaradamente","declaradamente",2
"declarando","declarando",2
"declarar","declarar",2
"defeitos","defeitos",2
"defensor","defensor",2
"define","define",2
"definhando","definhando",2
"definitivamente","definitivamente",2
"defunto","defunto",2
"deita","deita",2
"deixo","deixo",2
"delejn","delejn",2
"deliciaaaaaa","deliciaaaaaa",2
"delirando","delirando",2
"deltan","deltan",2
"deltanmd","deltanmd",2
"delírio","delírio",2
"democrático","democrático",2
"demonstra","demonstra",2
"demorou","demorou",2
"demos","demos",2
